day,symbol,strategy,signal_id,trigger,side,entry_time,exit_time,entry_price,exit_price,realized_pnl,un_realized_pnl,week_day,seq,instrument,cover,market_view,spot_target,spot_stop_loss,instr_target,instr_stop_loss,duration,quantity,exit_type,trigger_time,closed,open_type,tpo,spot,candles_in_range,first_hour_trend,whole_day_trend,five_min_trend,fifteen_min_trend,lc_dist_frm_level,lc_resistance_ind,lc_support_ind,lc_y_high,lc_y_low,lc_y_va_h_p,lc_y_va_l_p,lc_y_poc_price,lc_t_2_high,lc_t_2_low,lc_t_2_va_h_p,lc_t_2_va_l_p,lc_t_2_poc_price,lc_w_high,lc_w_low,lc_w_Pivot,lc_w_R1,lc_w_S1,lc_w_R2,lc_w_S2,lc_w_R3,lc_w_S3,lc_w_R4,lc_w_S4,d_y_high,d_y_low,d_y_poc_price,d_y_va_h_p,d_y_va_l_p,d_t_2_high,d_t_2_low,d_t_2_poc_price,d_t_2_va_h_p,d_t_2_va_l_p,d2_cd_support_pressure,d2_cd_resistance_pressure,d2_cd_new_business_pressure,d2_cd_type,d2_cd_retest_fract,d2_ad_support_pressure,d2_ad_resistance_pressure,d2_ad_new_business_pressure,d2_ad_retest_fract,d2_ad_type,d2_gap,d2_cd_close_rat,d2_ad_high,d2_ad_low,d2_ad_poc_price,d2_ad_va_h_p,d2_ad_va_l_p,pat_y_high,pat_y_low,pat_y_va_h_p,pat_y_va_l_p,pat_y_poc_price,pat_t_2_high,pat_t_2_low,pat_t_2_va_h_p,pat_t_2_va_l_p,pat_t_2_poc_price,pat_w_high,pat_w_low,pat_w_Pivot,pat_w_R1,pat_w_S1,pat_w_R2,pat_w_S2,pat_w_R3,pat_w_S3,pat_w_R4,pat_w_S4,strength,total_energy,total_energy_pyr,total_energy_ht,static_ratio,dynamic_ratio,d_en_ht,s_en_ht,d_en_pyr,s_en_pyr,quad,lin,quad_r2,lin_r2,market_auc,trend_auc,auc_del,mu_0,mu_n,exp_b,exp_c,entry_time_read
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_9,1,1,1667551260,1667552400,7.45,8.35,0.9,-0.0,Friday,1,18500_CE,0,LONG,,,8.195,3.725,60,1,IT,1667551260,True,INSIDE_VA,10,18047.45,0.81,-0.11,-0.08,-0.06,-0.14,47.45000000000073,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6553.651250000051,54.61376041666709,7.632475206496136,0.03,-0.27,-3.9988910590641558,1.3131361523542375,-14.991684095871793,1.616556144955961,0.0419,-0.3531,0.94,0.99,0.38,0.4354,-0.0554,0.62,0.25,1.0856,0.1852,2022-11-04 14:11:00
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_10,1,1,1667551680,1667552400,7.45,8.35,0.9,-0.0,Friday,1,18500_CE,0,LONG,,,8.195,3.725,60,1,IT,1667551680,True,INSIDE_VA,11,18050.3,0.82,-0.11,-0.06,-0.05,-0.11,-49.70000000000073,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6580.010000000093,54.83341666666744,7.647808691238203,0.03,-0.27,-3.9876237066508247,1.3669819597202013,-14.907321399228433,1.7518496983129517,0.0516,-0.3878,0.94,0.99,0.38,0.4368,-0.0568,0.62,0.25,0.9616,0.1455,2022-11-04 14:18:00
2022-11-04,NIFTY_18200_CE,FRIDAY_CHEAP_OPTION,SIG_11,1,1,1667551680,1667552340,63.65,70.75,7.1,-0.0,Friday,1,18200_CE,0,LONG,,,70.015,31.825,60,1,IT,1667551680,True,INSIDE_VA,11,18050.3,0.82,-0.11,-0.06,-0.05,-0.11,-49.70000000000073,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6580.010000000093,54.83341666666744,7.647808691238203,0.03,-0.27,-3.9876237066508247,1.3669819597202013,-14.907321399228433,1.7518496983129517,0.0516,-0.3878,0.94,0.99,0.38,0.4368,-0.0568,0.62,0.25,0.9616,0.1455,2022-11-04 14:18:00
2022-11-04,NIFTY_18500_CE,FRIDAY_CHEAP_OPTION,SIG_12,1,1,1667551920,1667552400,7.4,8.35,0.95,-0.0,Friday,1,18500_CE,0,LONG,,,8.14,3.7,60,1,IT,1667551920,True,INSIDE_VA,11,18052.15,0.82,-0.11,-0.07,-0.05,-0.11,-47.849999999998545,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6580.010000000093,54.83341666666744,7.647808691238203,0.03,-0.27,-3.9876237066508247,1.3669819597202013,-14.907321399228433,1.7518496983129517,0.0448,-0.3657,0.94,0.99,0.38,0.4298,-0.0498,0.61,0.25,0.9881,0.1496,2022-11-04 14:22:00
2022-11-04,NIFTY_18200_CE,FRIDAY_CHEAP_OPTION,SIG_13,1,1,1667551920,1667552340,63.5,70.75,7.25,-0.0,Friday,1,18200_CE,0,LONG,,,69.85000000000001,31.75,60,1,IT,1667551920,True,INSIDE_VA,11,18052.15,0.82,-0.11,-0.07,-0.05,-0.11,-47.849999999998545,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.06,0.4,0.54,1,0.39,0.2,0.01,0.79,0.44,-1,-0.0044,-0.29,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6580.010000000093,54.83341666666744,7.647808691238203,0.03,-0.27,-3.9876237066508247,1.3669819597202013,-14.907321399228433,1.7518496983129517,0.0448,-0.3657,0.94,0.99,0.38,0.4298,-0.0498,0.61,0.25,0.9881,0.1496,2022-11-04 14:22:00
2022-10-28,NIFTY_17400_PE,FRIDAY_CHEAP_OPTION,SIG_1,1,1,1666932180,1666935780,23.15,25.05,1.9,0.0,Friday,1,17400_PE,0,SHORT,,,25.465,11.575,60,1,TC,1666932180,True,ABOVE_VA,2,17832.8,0.0,0.19,0.0,0.15,0.31,32.79999999999927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2371.2212500000005,19.76017708333334,4.591026271131785,0.0,0.29,2.4847423295875015,0.0,5.788072916666177,0.0,,,,,,,,,,,,2022-10-28 10:13:00
2022-10-28,NIFTY_17500_PE,FRIDAY_CHEAP_OPTION,SIG_2,1,1,1666932240,1666934340,35.45,39.6,4.15,0.0,Friday,1,17500_PE,0,SHORT,,,38.995000000000005,17.725,60,1,IT,1666932240,True,ABOVE_VA,2,17832.95,0.0,0.19,0.0,0.15,0.31,32.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2371.2212500000005,19.76017708333334,4.591026271131785,0.0,0.29,2.4847423295875015,0.0,5.788072916666177,0.0,,,,,,,,,,,,2022-10-28 10:14:00
2022-10-28,NIFTY_17300_PE,FRIDAY_CHEAP_OPTION,SIG_3,1,1,1666932240,1666935840,14.8,15.95,1.15,0.0,Friday,1,17300_PE,0,SHORT,,,16.28,7.4,60,1,TC,1666932240,True,ABOVE_VA,2,17832.95,0.0,0.19,0.0,0.15,0.31,32.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2371.2212500000005,19.76017708333334,4.591026271131785,0.0,0.29,2.4847423295875015,0.0,5.788072916666177,0.0,,,,,,,,,,,,2022-10-28 10:14:00
2022-10-28,NIFTY_17500_PE,FRIDAY_CHEAP_OPTION,SIG_4,1,1,1666932420,1666934340,35.55,39.6,4.05,0.0,Friday,1,17500_PE,0,SHORT,,,39.105,17.775,60,1,IT,1666932420,True,ABOVE_VA,3,17834.95,1.0,0.19,0.22,0.15,0.4,34.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3166.8624999999474,26.390520833332896,5.305646886939275,0.0,0.47,3.6395482015093736,0.0,12.418416666665735,0.0,0.1407,-0.7221,0.85,0.93,0.32,0.4439,-0.1239,0.66,0.23,0.7705,0.024,2022-10-28 10:17:00
2022-10-28,NIFTY_17400_PE,FRIDAY_CHEAP_OPTION,SIG_5,1,1,1666932420,1666934460,23.05,25.45,2.4,0.0,Friday,1,17400_PE,0,SHORT,,,25.355000000000004,11.525,60,1,IT,1666932420,True,ABOVE_VA,3,17834.95,1.0,0.19,0.22,0.15,0.4,34.95000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3166.8624999999474,26.390520833332896,5.305646886939275,0.0,0.47,3.6395482015093736,0.0,12.418416666665735,0.0,0.1407,-0.7221,0.85,0.93,0.32,0.4439,-0.1239,0.66,0.23,0.7705,0.024,2022-10-28 10:17:00
2022-10-28,NIFTY_17500_PE,FRIDAY_CHEAP_OPTION,SIG_6,1,1,1666932540,1666934340,35.25,39.6,4.35,0.0,Friday,1,17500_PE,0,SHORT,,,38.775000000000006,17.625,60,1,IT,1666932540,True,ABOVE_VA,3,17837.7,0.0,0.19,0.24,0.17,0.45,37.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3166.8624999999474,26.390520833332896,5.305646886939275,0.0,0.47,3.6395482015093736,0.0,12.418416666665735,0.0,0.1407,-0.7221,0.85,0.93,0.32,0.4439,-0.1239,0.66,0.23,0.7705,0.024,2022-10-28 10:19:00
2022-10-28,NIFTY_17300_PE,FRIDAY_CHEAP_OPTION,SIG_7,1,1,1666932540,1666936080,14.95,16.5,1.55,0.0,Friday,1,17300_PE,0,SHORT,,,16.445,7.475,60,1,IT,1666932540,True,ABOVE_VA,3,17837.7,0.0,0.19,0.24,0.17,0.45,37.70000000000073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,3166.8624999999474,26.390520833332896,5.305646886939275,0.0,0.47,3.6395482015093736,0.0,12.418416666665735,0.0,0.1407,-0.7221,0.85,0.93,0.32,0.4439,-0.1239,0.66,0.23,0.7705,0.024,2022-10-28 10:19:00
2022-10-28,NIFTY_17400_PE,FRIDAY_CHEAP_OPTION,SIG_8,1,1,1666933560,1666935960,23.15,25.75,2.6,0.0,Friday,1,17400_PE,0,SHORT,,,25.465,11.575,60,1,IT,1666933560,True,ABOVE_VA,3,17826.4,1.0,0.19,0.09,0.06,0.17,26.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3565.1525000000465,29.709604166667056,5.62940888943456,0.0,0.38,3.4497632769026705,0.0,11.15706249999961,0.0,0.0491,-0.459,0.95,0.99,0.35,0.4209,-0.0709,0.65,0.19,0.6927,0.0068,2022-10-28 10:36:00
2022-10-28,NIFTY_17300_PE,FRIDAY_CHEAP_OPTION,SIG_9,1,1,1666933620,1666936080,14.9,16.5,1.6,0.0,Friday,1,17300_PE,0,SHORT,,,16.39,7.45,60,1,IT,1666933620,True,ABOVE_VA,3,17831.15,1.0,0.19,0.14,0.12,0.21,31.150000000001455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3565.1525000000465,29.709604166667056,5.62940888943456,0.0,0.38,3.4497632769026705,0.0,11.15706249999961,0.0,0.0491,-0.459,0.95,0.99,0.35,0.4209,-0.0709,0.65,0.19,0.6927,0.0068,2022-10-28 10:37:00
2022-10-28,NIFTY_18000_CE,FRIDAY_CHEAP_OPTION,SIG_10,1,1,1666941840,1666944720,36.4,40.1,3.7,-0.0,Friday,1,18000_CE,0,LONG,,,40.04,18.2,60,1,IT,1666941840,True,ABOVE_VA,8,17747.15,1.0,0.19,-0.06,-0.03,-0.15,47.150000000001455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7403.832500000012,61.69860416666677,8.112449965605,0.04,-0.16,-3.2551654771325658,1.5563672310444632,-9.933845890795954,2.2708865230021966,0.1564,-0.6961,0.81,0.91,0.37,0.4586,-0.0886,0.65,0.27,1.1451,0.1897,2022-10-28 12:54:00
2022-10-28,NIFTY_17900_CE,FRIDAY_CHEAP_OPTION,SIG_11,1,1,1666942080,1666944720,63.8,71.8,8.0,-0.0,Friday,1,17900_CE,0,LONG,,,70.18,31.9,60,1,IT,1666942080,True,ABOVE_VA,8,17744.25,1.0,0.19,-0.07,-0.04,-0.15,44.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7403.832500000012,61.69860416666677,8.112449965605,0.04,-0.16,-3.2551654771325658,1.5563672310444632,-9.933845890795954,2.2708865230021966,0.1613,-0.7172,0.81,0.91,0.37,0.4633,-0.0933,0.65,0.27,1.0853,0.1777,2022-10-28 12:58:00
2022-10-28,NIFTY_18000_CE,FRIDAY_CHEAP_OPTION,SIG_12,1,1,1666942740,1666946340,36.65,34.2,-2.45,-0.0,Friday,1,18000_CE,0,LONG,,,40.315000000000005,18.325,60,1,TC,1666942740,True,ABOVE_VA,8,17753.6,1.0,0.19,-0.06,-0.04,-0.12,-46.400000000001455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7794.83249999997,64.95693749999975,8.323905333435727,0.05,-0.19,-3.6269355680882547,1.8273683760742403,-12.332495264122192,3.130570483008943,0.1481,-0.6842,0.84,0.93,0.37,0.4656,-0.0956,0.66,0.27,1.0185,0.1615,2022-10-28 13:09:00
2022-10-28,NIFTY_18000_CE,FRIDAY_CHEAP_OPTION,SIG_13,1,1,1666943100,1666946700,36.7,35.75,-0.95,-0.0,Friday,1,18000_CE,0,LONG,,,40.370000000000005,18.35,60,1,TC,1666943100,True,ABOVE_VA,9,17750.55,0.92,0.19,-0.06,-0.04,-0.12,-49.45000000000073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7794.83249999997,64.95693749999975,8.323905333435727,0.05,-0.19,-3.6269355680882547,1.8273683760742403,-12.332495264122192,3.130570483008943,0.1598,-0.7292,0.83,0.92,0.37,0.4709,-0.1009,0.68,0.27,0.96,0.1444,2022-10-28 13:15:00
2022-10-28,NIFTY_18000_CE,FRIDAY_CHEAP_OPTION,SIG_14,1,1,1666943340,1666944720,36.3,40.1,3.8,-0.0,Friday,1,18000_CE,0,LONG,,,39.93,18.15,60,1,IT,1666943340,True,ABOVE_VA,9,17747.8,0.92,0.19,-0.07,-0.05,-0.13,47.79999999999927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7794.83249999997,64.95693749999975,8.323905333435727,0.05,-0.19,-3.6269355680882547,1.8273683760742403,-12.332495264122192,3.130570483008943,0.1598,-0.7292,0.83,0.92,0.37,0.4709,-0.1009,0.68,0.27,0.96,0.1444,2022-10-28 13:19:00
2022-10-28,NIFTY_18000_CE,FRIDAY_CHEAP_OPTION,SIG_15,1,1,1666944180,1666944720,36.45,40.1,3.65,-0.0,Friday,1,18000_CE,0,LONG,,,40.095000000000006,18.225,60,1,IT,1666944180,True,ABOVE_VA,9,17748.85,0.93,0.19,-0.08,-0.05,-0.15,48.849999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7794.83249999997,64.95693749999975,8.323905333435727,0.05,-0.19,-3.6269355680882547,1.8273683760742403,-12.332495264122192,3.130570483008943,0.1781,-0.7763,0.8,0.9,0.37,0.4712,-0.1012,0.67,0.27,1.0335,0.1634,2022-10-28 13:33:00
2022-10-28,NIFTY_17900_CE,FRIDAY_CHEAP_OPTION,SIG_16,1,1,1666944240,1666944600,63.55,70.0,6.45,-0.0,Friday,1,17900_CE,0,LONG,,,69.905,31.775,60,1,IT,1666944240,True,ABOVE_VA,9,17741.95,0.93,0.19,-0.08,-0.05,-0.15,41.95000000000073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7794.83249999997,64.95693749999975,8.323905333435727,0.05,-0.19,-3.6269355680882547,1.8273683760742403,-12.332495264122192,3.130570483008943,0.1781,-0.7763,0.8,0.9,0.37,0.4712,-0.1012,0.67,0.27,1.0335,0.1634,2022-10-28 13:34:00
2022-10-28,NIFTY_18000_CE,FRIDAY_CHEAP_OPTION,SIG_17,1,1,1666945080,1666948680,36.65,39.55,2.9,-0.0,Friday,1,18000_CE,0,LONG,,,40.315000000000005,18.325,60,1,TC,1666945080,True,ABOVE_VA,10,17746.75,0.93,0.19,-0.06,-0.05,-0.12,46.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8074.368749999919,67.28640624999932,8.471845528966279,0.05,-0.15,-3.268466687995849,1.8309163618301345,-10.015194834879894,3.142738803766215,0.1888,-0.8087,0.79,0.9,0.36,0.4712,-0.1112,0.67,0.27,1.0419,0.1595,2022-10-28 13:48:00
2022-10-28,NIFTY_17900_CE,FRIDAY_CHEAP_OPTION,SIG_18,1,1,1666945380,1666947360,60.95,67.35,6.4,-0.0,Friday,1,17900_CE,0,LONG,,,67.045,30.475,60,1,IT,1666945380,True,ABOVE_VA,10,17730.35,0.87,0.19,-0.07,-0.05,-0.12,30.349999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8074.368749999919,67.28640624999932,8.471845528966279,0.05,-0.15,-3.268466687995849,1.8309163618301345,-10.015194834879894,3.142738803766215,0.1904,-0.811,0.79,0.89,0.36,0.4676,-0.1076,0.67,0.27,1.0616,0.1611,2022-10-28 13:53:00
2022-10-28,NIFTY_17800_CE,FRIDAY_CHEAP_OPTION,SIG_19,1,1,1666945380,1666947480,100.35,111.5,11.15,-0.0,Friday,1,17800_CE,0,LONG,,,110.385,50.175,60,1,IT,1666945380,True,ABOVE_VA,10,17730.35,0.87,0.19,-0.07,-0.05,-0.12,30.349999999998545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,8074.368749999919,67.28640624999932,8.471845528966279,0.05,-0.15,-3.268466687995849,1.8309163618301345,-10.015194834879894,3.142738803766215,0.1904,-0.811,0.79,0.89,0.36,0.4676,-0.1076,0.67,0.27,1.0616,0.1611,2022-10-28 13:53:00
2022-10-28,NIFTY_17800_CE,FRIDAY_CHEAP_OPTION,SIG_20,1,1,1666945680,1666947480,100.5,111.5,11.0,-0.0,Friday,1,17800_CE,0,LONG,,,110.55000000000001,50.25,60,1,IT,1666945680,True,ABOVE_VA,10,17732.75,0.87,0.19,-0.07,-0.05,-0.12,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8844.524999999918,73.70437499999932,8.866679197986091,0.07,-0.19,-3.890524513668535,2.39682739395923,-14.1901696794898,5.385732709156307,0.1958,-0.8295,0.78,0.89,0.36,0.4715,-0.1115,0.67,0.27,1.0504,0.1598,2022-10-28 13:58:00
2022-10-28,NIFTY_17900_CE,FRIDAY_CHEAP_OPTION,SIG_21,1,1,1666946100,1666947480,62.6,69.15,6.55,-0.0,Friday,1,17900_CE,0,LONG,,,68.86000000000001,31.3,60,1,IT,1666946100,True,ABOVE_VA,10,17740.75,0.81,0.19,-0.07,-0.06,-0.1,40.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.8,0.1,0.1,-1,1.0,0.02,0.02,0.96,0.74,-1,0.0,0.36,0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9039.431249999918,75.32859374999931,8.96384404148127,0.07,-0.17,-3.6611037941385636,2.39682739395923,-12.5659509294898,5.385732709156307,0.2018,-0.8531,0.78,0.89,0.36,0.4728,-0.1128,0.68,0.26,1.0164,0.1483,2022-10-28 14:05:00
